LON,LAT,NUMBER,STREET,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,datetime,occupancy,radius_miles,geohash,delimited
-122.4458516,37.7333132,366,Mangels Avenue,,,,,94127,,2025-06-29 00:08:32.352849,5.0,1.6395330944997994,9q8yttjskz7s,"37.7333132,-122.4458516"
-122.4457651,37.7333135,362,Mangels Avenue,,,,,94127,,2025-06-29 00:08:32.683186,4.0,2.536927820475646,9q8yttjsqzkn,"37.7333135,-122.4457651"
-122.4456787,37.7333138,358,Mangels Avenue,,,,,94127,,2025-06-29 00:08:33.013523,6.0,2.5716451484364473,9q8yttju2zs2,"37.7333138,-122.4456787"
-122.4455922,37.7333141,354,Mangels Avenue,,,,,94127,,2025-06-29 00:08:33.343860,6.0,2.2978528138502714,9q8yttju6zsf,"37.7333141,-122.4455922"
-122.4455058,37.7333144,350,Mangels Avenue,,,,,94127,,2025-06-29 00:08:33.674197,3.0,2.5903039942612303,9q8yttjukzt7,"37.7333144,-122.4455058"
-122.4454193,37.7333147,346,Mangels Avenue,,,,,94127,,2025-06-29 00:08:34.004534,3.0,2.3554176799837006,9q8yttjuqztv,"37.7333147,-122.4454193"
-122.4453329,37.733315,342,Mangels Avenue,,,,,94127,,2025-06-29 00:08:34.334872,5.0,1.4890859362449036,9q8yttnh2zwr,"37.733315,-122.4453329"
-122.4452464,37.7333153,338,Mangels Avenue,,,,,94127,,2025-06-29 00:08:34.665209,5.0,2.084816630704453,9q8yttnh6zyc,"37.7333153,-122.4452464"
-122.44516,37.7333157,334,Mangels Avenue,,,,,94127,,2025-06-29 00:08:34.995546,5.0,1.0007790242706534,9q8yttnhkzz5,"37.7333157,-122.44516"
-122.4450735,37.733316,330,Mangels Avenue,,,,,94127,,2025-06-29 00:08:35.325883,1.0,2.6472406314946193,9q8yttnhqzzt,"37.733316,-122.4450735"
-122.4449871,37.7333163,326,Mangels Avenue,,,,,94127,,2025-06-29 00:08:35.656220,4.0,2.7293081441458895,9q8yttnk3pbp,"37.7333163,-122.4449871"
-122.4449006,37.7333166,322,Mangels Avenue,,,,,94127,,2025-06-29 00:08:35.986557,3.0,2.608919206011437,9q8yttnke009,"37.7333166,-122.4449006"
-122.4448142,37.7333169,318,Mangels Avenue,,,,,94127,,2025-06-29 00:08:36.316894,4.0,2.6125233794361264,9q8yttnkt014,"37.7333169,-122.4448142"
-122.4445972,37.7332147,300,Mangels Avenue,,,,,94127,,2025-06-29 00:08:36.647231,1.0,2.2533376881650415,9q8yttnefj4c,"37.7332147,-122.4445972"
-122.4086067,37.7928842,161,Joice Street,,,,,94108,,2025-06-29 00:08:36.977568,1.0,1.3440625112993652,9q8yyxbz88pr,"37.7928842,-122.4086067"
-122.4086067,37.7928842,159,Joice Street,,,,,94108,,2025-06-29 00:08:37.307906,4.0,2.338784475403397,9q8yyxbz88pr,"37.7928842,-122.4086067"
-122.4086067,37.7928842,157,Joice Street,,,,,94108,,2025-06-29 00:08:37.638243,4.0,2.9940430347290987,9q8yyxbz88pr,"37.7928842,-122.4086067"
-122.4086067,37.7928842,155,Joice Street,,,,,94108,,2025-06-29 00:08:37.968580,4.0,2.9520655526854656,9q8yyxbz88pr,"37.7928842,-122.4086067"
-122.4086067,37.7928842,153,Joice Street,,,,,94108,,2025-06-29 00:08:38.298917,6.0,1.910068606263331,9q8yyxbz88pr,"37.7928842,-122.4086067"
-122.4086067,37.7928842,151,Joice Street,,,,,94108,,2025-06-29 00:08:38.629254,3.0,2.3097414886047885,9q8yyxbz88pr,"37.7928842,-122.4086067"
-122.4082981,37.7925353,120,Joice Street,101,,,,94108,,2025-06-29 00:08:38.959591,1.0,1.3435503531240207,9q8yyxbvrzjq,"37.7925353,-122.4082981"
-122.4082981,37.7925353,120,Joice Street,401,,,,94108,,2025-06-29 00:08:39.289928,4.0,2.855651404226563,9q8yyxbvrzjq,"37.7925353,-122.4082981"
-122.4082981,37.7925353,120,Joice Street,302,,,,94108,,2025-06-29 00:08:39.620265,6.0,2.7263909865394806,9q8yyxbvrzjq,"37.7925353,-122.4082981"
-122.4082981,37.7925353,120,Joice Street,301,,,,94108,,2025-06-29 00:08:39.950602,3.0,1.9518433455509523,9q8yyxbvrzjq,"37.7925353,-122.4082981"
-122.4082981,37.7925353,120,Joice Street,,,,,94108,,2025-06-29 00:08:40.280939,3.0,2.961454333908092,9q8yyxbvrzjq,"37.7925353,-122.4082981"
-122.4082981,37.7925353,120,Joice Street,,,,,94108,,2025-06-29 00:08:40.611277,6.0,2.7251770553750125,9q8yyxbvrzjq,"37.7925353,-122.4082981"
-122.4082981,37.7925353,120,Joice Street,,,,,94108,,2025-06-29 00:08:40.941614,4.0,1.266579144203544,9q8yyxbvrzjq,"37.7925353,-122.4082981"
-122.4082981,37.7925353,120,Joice Street,,,,,94108,,2025-06-29 00:08:41.271951,2.0,1.6833748986442374,9q8yyxbvrzjq,"37.7925353,-122.4082981"
-122.408575,37.7925701,123,Joice Street,,,,,94108,,2025-06-29 00:08:41.602288,3.0,2.413607839658175,9q8yyxbv9mwv,"37.7925701,-122.408575"
-122.4008766,37.7951056,432,Clay Street,,,,,94111,,2025-06-29 00:08:41.932625,3.0,1.4820591125955507,9q8zn8qkky76,"37.7951056,-122.4008766"
-122.4007058,37.795091,424,Clay Street,,,,,94111,,2025-06-29 00:08:42.262962,5.0,1.4591061694034213,9q8zn8qs2gde,"37.795091,-122.4007058"
-122.4006748,37.7947021,433,Clay Street,,,,,94111,,2025-06-29 00:08:42.593299,6.0,2.113878153993962,9q8zn8qd1e1g,"37.7947021,-122.4006748"
-122.4064692,37.7599265,711,Potrero Avenue,,,,,94110,,2025-06-29 00:08:42.923636,5.0,2.1936277468600642,9q8yy9frd83p,"37.7599265,-122.4064692"
-122.4064692,37.7599265,777,Potrero Avenue,,,,,94110,,2025-06-29 00:08:43.253973,1.0,1.3707531338921024,9q8yy9frd83p,"37.7599265,-122.4064692"
-122.4074597,37.7611743,650,Potrero Avenue,,,,,94110,,2025-06-29 00:08:43.584311,2.0,2.8999238808536396,9q8yyd1wg3nd,"37.7611743,-122.4074597"
-122.4074298,37.760867,690,Potrero Avenue,,,,,94110,,2025-06-29 00:08:43.914648,3.0,2.6420845918501055,9q8yyd1supuc,"37.760867,-122.4074298"
-122.4078556,37.7616675,626,Potrero Avenue,,,,,94110,,2025-06-29 00:08:44.244985,3.0,1.382941234568718,9q8yyd33djp2,"37.7616675,-122.4078556"
-122.407483,37.7614139,636,Potrero Avenue,,,,,94110,,2025-06-29 00:08:44.575322,2.0,2.105230731699554,9q8yyd384vtp,"37.7614139,-122.407483"
-122.4069481,37.7617215,601,Potrero Avenue,,,,,94110,,2025-06-29 00:08:44.905659,4.0,2.2581673248817333,9q8yyd3czrh4,"37.7617215,-122.4069481"
-122.4068266,37.7614075,625,Potrero Avenue,,,,,94110,,2025-06-29 00:08:45.235996,3.0,2.365931697120912,9q8yyd604hw9,"37.7614075,-122.4068266"
-122.4068266,37.7614075,635,Potrero Avenue,,,,,94110,,2025-06-29 00:08:45.566333,4.0,2.1811805944068983,9q8yyd604hw9,"37.7614075,-122.4068266"
-122.4056916,37.7804352,943,Howard Street,,,,,94103,,2025-06-29 00:08:45.896670,4.0,2.5324089566067554,9q8yytdyuxsf,"37.7804352,-122.4056916"
-122.4056916,37.7804352,943,Howard Street,,,,,94103,,2025-06-29 00:08:46.227007,6.0,1.2290196530596322,9q8yytdyuxsf,"37.7804352,-122.4056916"
-122.4058213,37.7803626,951,Howard Street,,,,,94103,,2025-06-29 00:08:46.557344,4.0,2.007679473077081,9q8yytdy9dh3,"37.7803626,-122.4058213"
-122.406858,37.7802918,980,Howard Street,,,,,94103,,2025-06-29 00:08:46.887682,4.0,1.2040795266782824,9q8yytdn1kz7,"37.7802918,-122.406858"
-122.4061852,37.7803241,965,Howard Street,,,,,94103,,2025-06-29 00:08:47.218019,3.0,2.0051687063909895,9q8yytdw34ug,"37.7803241,-122.4061852"
-122.4067962,37.7797071,995,Howard Street,,,,,94103,,2025-06-29 00:08:47.548356,4.0,1.3802405760421756,9q8yytd4dzv7,"37.7797071,-122.4067962"
-122.4063346,37.7800722,973,Howard Street,,,,,94103,,2025-06-29 00:08:47.878693,3.0,1.1156019990654846,9q8yytdkvevt,"37.7800722,-122.4063346"
-122.4063959,37.7800237,977,Howard Street,,,,,94103,,2025-06-29 00:08:48.209030,3.0,2.13362048245029,9q8yytdks4zg,"37.7800237,-122.4063959"
-122.4065821,37.7798764,985,Howard Street,,,,,94103,,2025-06-29 00:08:48.539367,6.0,2.105471789784529,9q8yytd5xzkv,"37.7798764,-122.4065821"
-122.4066432,37.7798281,989,Howard Street,,,,,94103,,2025-06-29 00:08:48.869704,1.0,1.905228637201973,9q8yytd5qqrk,"37.7798281,-122.4066432"
-122.4071386,37.7800759,988,Howard Street,,,,,94103,,2025-06-29 00:08:49.200041,4.0,2.059627556823865,9q8yyt9ufuw5,"37.7800759,-122.4071386"
-122.4067041,37.77978,991,Howard Street,,,,,94103,,2025-06-29 00:08:49.530378,5.0,1.3177607473143038,9q8yytd5jj6n,"37.77978,-122.4067041"
-122.4063963,37.779848,981,Howard Street,,,,,94103,,2025-06-29 00:08:49.860716,1.0,1.648290130488168,9q8yytd7s4pe,"37.779848,-122.4063963"
-122.4061065,37.7801371,967,Howard Street,,,,,94103,,2025-06-29 00:08:50.191053,3.0,2.2345046901275696,9q8yytdt6bp8,"37.7801371,-122.4061065"
-122.40613,37.7800377,971,Howard Street,11,,,,94103,,2025-06-29 00:08:50.521390,6.0,1.02789780493167,9q8yytdsdmqp,"37.7800377,-122.40613"
-122.40613,37.7800377,971,Howard Street,,,,,94103,,2025-06-29 00:08:50.851727,6.0,2.008388046851528,9q8yytdsdmqp,"37.7800377,-122.40613"
-122.4067041,37.77978,993,Howard Street,,,,,94103,,2025-06-29 00:08:51.182064,3.0,2.202881190726642,9q8yytd5jj6n,"37.77978,-122.4067041"
-122.4071386,37.7800759,998,Howard Street,,,,,94103,,2025-06-29 00:08:51.512401,2.0,1.6989127908412953,9q8yyt9ufuw5,"37.7800759,-122.4071386"
-122.4071386,37.7800759,990,Howard Street,,,,,94103,,2025-06-29 00:08:51.842738,4.0,2.158155802023545,9q8yyt9ufuw5,"37.7800759,-122.4071386"
-122.4071386,37.7800759,992,Howard Street,,,,,94103,,2025-06-29 00:08:52.173075,2.0,2.3178064605917506,9q8yyt9ufuw5,"37.7800759,-122.4071386"
-122.4063346,37.7800722,975,Howard Street,,,,,94103,,2025-06-29 00:08:52.503412,2.0,2.59987978196059,9q8yytdkvevt,"37.7800722,-122.4063346"
-122.4054465,37.7806291,933,Howard Street,,,,,94103,,2025-06-29 00:08:52.833749,4.0,1.6864263473722625,9q8yytg047ez,"37.7806291,-122.4054465"
-122.4056605,37.7806052,939,Howard Street,,,,,94103,,2025-06-29 00:08:53.164087,5.0,1.4565948885445918,9q8yytdzvrk0,"37.7806052,-122.4056605"
-122.4067393,37.7805378,970,Howard Street,,,,,94103,,2025-06-29 00:08:53.494424,3.0,2.3584321768324386,9q8yytdps4xy,"37.7805378,-122.4067393"
-122.4065426,37.7805391,964,Howard Street,,,,,94103,,2025-06-29 00:08:53.824761,6.0,1.5580111213157655,9q8yytdr8ffq,"37.7805391,-122.4065426"
-122.4054465,37.7806291,935,Howard Street,,,,,94103,,2025-06-29 00:08:54.155098,4.0,2.5703157323593384,9q8yytg047ez,"37.7806291,-122.4054465"
-122.4055992,37.7806537,937,Howard Street,,,,,94103,,2025-06-29 00:08:54.485435,1.0,2.2050764443155066,9q8yytfbqb3c,"37.7806537,-122.4055992"
-122.4065266,37.7807284,960,Howard Street,,,,,94103,,2025-06-29 00:08:54.815772,6.0,1.1021951093699562,9q8yytf29nnr,"37.7807284,-122.4065266"
-122.4063479,37.7807123,952,Howard Street,,,,,94103,,2025-06-29 00:08:55.146109,3.0,1.3065266402508748,9q8yytf2t75x,"37.7807123,-122.4063479"
-122.406131,37.7807486,940,Howard Street,,,,,94103,,2025-06-29 00:08:55.476446,4.0,1.3016421528827955,9q8yytf8f3vr,"37.7807486,-122.406131"
-122.4062866,37.7807608,948,Howard Street,,,,,94103,,2025-06-29 00:08:55.806783,1.0,2.8575683467902326,9q8yytf2yu32,"37.7807608,-122.4062866"
-122.4062878,37.7807597,950,Howard Street,,,,,94103,,2025-06-29 00:08:56.137120,1.0,1.082968901538866,9q8yytf2yu06,"37.7807597,-122.4062878"
-122.4062476,37.7809125,938,Howard Street,,,,,94103,,2025-06-29 00:08:56.467458,1.0,1.3022895298717463,9q8yytf3z8w3,"37.7809125,-122.4062476"
-122.4060001,37.7809639,934,Howard Street,,,,,94103,,2025-06-29 00:08:56.797795,2.0,1.6803317057195986,9q8yytfdj6nu,"37.7809639,-122.4060001"
-122.4332991,37.7849234,1669,Fillmore Street,,,,,94115,,2025-06-29 00:08:57.128132,1.0,2.722575981136905,9q8yvywc1k5r,"37.7849234,-122.4332991"
-122.4332991,37.7849234,1665,Fillmore Street,,,,,94115,,2025-06-29 00:08:57.458469,1.0,2.4544704964235504,9q8yvywc1k5r,"37.7849234,-122.4332991"
-122.4332991,37.7849234,1659,Fillmore Street,,,,,94115,,2025-06-29 00:08:57.788806,4.0,1.2801267815678383,9q8yvywc1k5r,"37.7849234,-122.4332991"
-122.4332991,37.7849234,1661,Fillmore Street,,,,,94115,,2025-06-29 00:08:58.119143,2.0,2.0798671500840955,9q8yvywc1k5r,"37.7849234,-122.4332991"
-122.4332991,37.7849234,1655,Fillmore Street,,,,,94115,,2025-06-29 00:08:58.449480,4.0,2.688069120219817,9q8yvywc1k5r,"37.7849234,-122.4332991"
-122.4332947,37.784785,1641,Fillmore Street,,,,,94115,,2025-06-29 00:08:58.779817,4.0,1.0652863498361584,9q8yvywb36qw,"37.784785,-122.4332947"
-122.4332991,37.7849234,1651,Fillmore Street,,,,,94115,,2025-06-29 00:08:59.110154,5.0,2.1455583766949147,9q8yvywc1k5r,"37.7849234,-122.4332991"
-122.4334166,37.784563,1601,Fillmore Street,,,,,94115,,2025-06-29 00:08:59.440492,1.0,2.473168160886639,9q8yvyqxn959,"37.784563,-122.4334166"
-122.4334288,37.7846292,1633,Fillmore Street,,,,,94115,,2025-06-29 00:08:59.770829,2.0,1.199498717326054,9q8yvyqxqm6s,"37.7846292,-122.4334288"
-122.4334425,37.7846969,1637,Fillmore Street,,,,,94115,,2025-06-29 00:09:00.101166,3.0,2.7437145234252305,9q8yvyqxy402,"37.7846969,-122.4334425"
-122.4014613,37.7569186,2029,22nd Street,,,,,94107,,2025-06-29 00:09:00.431503,6.0,2.0141857654900646,9q8yy9mvzpz2,"37.7569186,-122.4014613"
-122.4011687,37.7570395,2021,22nd Street,,,,,94107,,2025-06-29 00:09:00.761840,4.0,1.6372489140007123,9q8yy9qnwn39,"37.7570395,-122.4011687"
-122.4014613,37.7569186,2031,22nd Street,,,,,94107,,2025-06-29 00:09:01.092177,6.0,2.269858373498706,9q8yy9mvzpz2,"37.7569186,-122.4014613"
-122.4016338,37.7569082,2037,22nd Street,,,,,94107,,2025-06-29 00:09:01.422514,5.0,2.078188010712417,9q8yy9mvgjyd,"37.7569082,-122.4016338"
-122.4013751,37.7569238,2025,22nd Street,,,,,94107,,2025-06-29 00:09:01.752851,3.0,2.877176043567677,9q8yy9qn10xx,"37.7569238,-122.4013751"
-122.4013751,37.7569238,2023,22nd Street,,,,,94107,,2025-06-29 00:09:02.083188,6.0,1.6037095397017733,9q8yy9qn10xx,"37.7569238,-122.4013751"
-122.4015476,37.7569134,2033,22nd Street,,,,,94107,,2025-06-29 00:09:02.413525,3.0,2.744269245951102,9q8yy9mvvnyc,"37.7569134,-122.4015476"
-122.4016338,37.7569082,2035,22nd Street,,,,,94107,,2025-06-29 00:09:02.743863,5.0,2.6249296123089074,9q8yy9mvgjyd,"37.7569082,-122.4016338"
-122.4013327,37.7573855,2008,22nd Street,,,,,94107,,2025-06-29 00:09:03.074200,3.0,1.969871023977428,9q8yy9w0dnz1,"37.7573855,-122.4013327"
-122.4015051,37.7573751,2026,22nd Street,,,,,94107,,2025-06-29 00:09:03.404537,1.0,1.4600367916312202,9q8yy9tbwhye,"37.7573751,-122.4015051"
-122.4014189,37.7573803,2024,22nd Street,,,,,94107,,2025-06-29 00:09:03.734874,6.0,2.5388546199112767,9q8yy9w08jyf,"37.7573803,-122.4014189"
-122.4013327,37.7573855,2006,22nd Street,,,,,94107,,2025-06-29 00:09:04.065211,3.0,2.679508600991863,9q8yy9w0dnz1,"37.7573855,-122.4013327"
-122.4012464,37.7573907,2004,22nd Street,,,,,94107,,2025-06-29 00:09:04.395548,4.0,2.9585633327600123,9q8yy9w0spz8,"37.7573907,-122.4012464"
-122.4015914,37.7573699,2036,22nd Street,3,,,,94107,,2025-06-29 00:09:04.725885,6.0,1.0408399082588062,9q8yy9tbs5yk,"37.7573699,-122.4015914"
-122.4015914,37.7573699,2036,22nd Street,1,,,,94107,,2025-06-29 00:09:05.056222,4.0,1.1615267246645966,9q8yy9tbs5yk,"37.7573699,-122.4015914"
-122.4011602,37.7573959,2002,22nd Street,,,,,94107,,2025-06-29 00:09:05.386559,4.0,2.275650556117157,9q8yy9w0y0xz,"37.7573959,-122.4011602"
-122.4021193,37.7567765,1020,Rhode Island Street,,,,,94107,,2025-06-29 00:09:05.716897,2.0,1.8276441458500097,9q8yy9mmpvk8,"37.7567765,-122.4021193"
-122.4019035,37.7557953,1110,Rhode Island Street,,,,,94107,,2025-06-29 00:09:06.047234,5.0,2.150327582831358,9q8yy9jxkyme,"37.7557953,-122.4019035"
-122.4014324,37.7548086,1195,Rhode Island Street,,,,,94107,,2025-06-29 00:09:06.377571,4.0,1.1264243730814947,9q8yy9jcxykv,"37.7548086,-122.4014324"
-122.4014324,37.7548086,1187,Rhode Island Street,,,,,94107,,2025-06-29 00:09:06.707908,5.0,2.0953540560924275,9q8yy9jcxykv,"37.7548086,-122.4014324"
-122.401408,37.7559104,1095,Rhode Island Street,,,,,94107,,2025-06-29 00:09:07.038245,5.0,1.1270412024878462,9q8yy9q007z4,"37.7559104,-122.401408"
-122.4020288,37.755873,1096,Rhode Island Street,,,,,94107,,2025-06-29 00:09:07.368582,3.0,1.2813373540795765,9q8yy9jxfhb5,"37.755873,-122.4020288"
-122.4013993,37.7558201,1101,Rhode Island Street,,,,,94107,,2025-06-29 00:09:07.698919,1.0,2.504670309146727,9q8yy9np8dvx,"37.7558201,-122.4013993"
-122.4013655,37.7554668,1131,Rhode Island Street,,,,,94107,,2025-06-29 00:09:08.029256,1.0,2.0206483987318906,9q8yy9nj93nu,"37.7554668,-122.4013655"
-122.4013589,37.7553984,1139,Rhode Island Street,,,,,94107,,2025-06-29 00:09:08.359593,6.0,1.4350741411556842,9q8yy9nj1s7s,"37.7553984,-122.4013589"
-122.4019796,37.7553609,1138,Rhode Island Street,,,,,94107,,2025-06-29 00:09:08.689930,6.0,2.093604721325012,9q8yy9jsgjku,"37.7553609,-122.4019796"
-122.4019862,37.7554294,1136,Rhode Island Street,,,,,94107,,2025-06-29 00:09:09.020268,1.0,2.4979186017518673,9q8yy9jt6fpv,"37.7554294,-122.4019862"
-122.4013326,37.7551245,1161,Rhode Island Street,,,,,94107,,2025-06-29 00:09:09.350605,3.0,1.9854226837017233,9q8yy9n5d1r6,"37.7551245,-122.4013326"
-122.4013261,37.7550561,1167,Rhode Island Street,,,,,94107,,2025-06-29 00:09:09.680942,2.0,1.2242479479338673,9q8yy9n54ks4,"37.7550561,-122.4013261"
-122.4019533,37.7550871,1162,Rhode Island Street,,,,,94107,,2025-06-29 00:09:10.011279,3.0,2.1517750789486803,9q8yy9je7f27,"37.7550871,-122.4019533"
-122.4013195,37.7549876,1185,Rhode Island Street,,,,,94107,,2025-06-29 00:09:10.341616,6.0,1.6489482532042887,9q8yy9n4dxc1,"37.7549876,-122.4013195"
-122.4019467,37.7550186,1170,Rhode Island Street,,,,,94107,,2025-06-29 00:09:10.671953,2.0,2.5787128292290133,9q8yy9jdgvt6,"37.7550186,-122.4019467"
-122.4014222,37.7560583,1027,Rhode Island Street,,,,,94107,,2025-06-29 00:09:11.002290,2.0,2.5151507853670596,9q8yy9q0bpkk,"37.7560583,-122.4014222"
-122.4014156,37.7559899,1029,Rhode Island Street,,,,,94107,,2025-06-29 00:09:11.332627,3.0,1.7944116806127286,9q8yy9q0869k,"37.7559899,-122.4014156"
-122.4020364,37.7559524,1088,Rhode Island Street,,,,,94107,,2025-06-29 00:09:11.662964,2.0,1.5818293116570339,9q8yy9m83gds,"37.7559524,-122.4020364"
-122.402043,37.7560208,1082,Rhode Island Street,,,,,94107,,2025-06-29 00:09:11.993301,3.0,1.6935465758114445,9q8yy9m8c8ms,"37.7560208,-122.402043"
-122.4014288,37.7561268,1025,Rhode Island Street,,,,,94107,,2025-06-29 00:09:12.323639,5.0,1.269025192449069,9q8yy9mcrupt,"37.7561268,-122.4014288"
-122.4020496,37.7560893,1080,Rhode Island Street,,,,,94107,,2025-06-29 00:09:12.653976,6.0,2.789890274199454,9q8yy9m91t0t,"37.7560893,-122.4020496"
-122.4020562,37.7561578,1076,Rhode Island Street,,,,,94107,,2025-06-29 00:09:12.984313,2.0,1.5469364582729412,9q8yy9m993gw,"37.7561578,-122.4020562"
-122.4014419,37.7562637,1021,Rhode Island Street,,,,,94107,,2025-06-29 00:09:13.314650,3.0,2.739000122860263,9q8yy9mfpttv,"37.7562637,-122.4014419"
-122.4014353,37.7561952,1023,Rhode Island Street,,,,,94107,,2025-06-29 00:09:13.644987,3.0,1.2208688825936322,9q8yy9mczbft,"37.7561952,-122.4014353"
-122.4020628,37.7562262,1070,Rhode Island Street,,,,,94107,,2025-06-29 00:09:13.975324,3.0,2.7553017196707095,9q8yy9m9cnwy,"37.7562262,-122.4020628"
-122.4019993,37.7569206,1002,Rhode Island Street,,,,,94107,,2025-06-29 00:09:14.305661,4.0,1.5796986658642702,9q8yy9mw48nh,"37.7569206,-122.4019993"
-122.4016338,37.7569082,1001,Rhode Island Street,,,,,94107,,2025-06-29 00:09:14.635998,3.0,1.5327826214142446,9q8yy9mvgjyd,"37.7569082,-122.4016338"
-122.4019993,37.7569206,1000,Rhode Island Street,,,,,94107,,2025-06-29 00:09:14.966335,5.0,2.0761092944704487,9q8yy9mw48nh,"37.7569206,-122.4019993"
-122.401455,37.7564006,1017,Rhode Island Street,,,,,94107,,2025-06-29 00:09:15.296673,5.0,1.0791772616949178,9q8yy9mfzrhn,"37.7564006,-122.401455"
-122.4014485,37.7563322,1019,Rhode Island Street,,,,,94107,,2025-06-29 00:09:15.627010,1.0,1.0168259842716412,9q8yy9mfxd2y,"37.7563322,-122.4014485"
-122.4020693,37.7562947,1064,Rhode Island Street,,,,,94107,,2025-06-29 00:09:15.957347,4.0,1.342061523746953,9q8yy9md353y,"37.7562947,-122.4020693"
-122.4020759,37.7563631,1058,Rhode Island Street,,,,,94107,,2025-06-29 00:09:16.287684,5.0,2.4689762019253854,9q8yy9mdbbjn,"37.7563631,-122.4020759"
-122.4013523,37.7553299,1145,Rhode Island Street,,,,,94107,,2025-06-29 00:09:16.618021,3.0,2.586427289417692,9q8yy9nh9z8e,"37.7553299,-122.4013523"
-122.401973,37.7552924,1142,Rhode Island Street,,,,,94107,,2025-06-29 00:09:16.948358,3.0,1.082757519447833,9q8yy9jse29g,"37.7552924,-122.401973"
-122.4013523,37.7553299,1143,Rhode Island Street,,,,,94107,,2025-06-29 00:09:17.278695,5.0,2.041265998960809,9q8yy9nh9z8e,"37.7553299,-122.4013523"
-122.4013458,37.7552614,1151,Rhode Island Street,,,,,94107,,2025-06-29 00:09:17.609032,3.0,1.22840487016414,9q8yy9nh3fv6,"37.7552614,-122.4013458"
-122.401973,37.7552924,1140,Rhode Island Street,,,,,94107,,2025-06-29 00:09:17.939369,6.0,2.0392394055716205,9q8yy9jse29g,"37.7552924,-122.401973"
-122.4014879,37.7567429,1007,Rhode Island Street,,,,,94107,,2025-06-29 00:09:18.269706,6.0,2.6418814234016685,9q8yy9muyx58,"37.7567429,-122.4014879"
-122.4021154,37.7567739,1022,Rhode Island Street,,,,,94107,,2025-06-29 00:09:18.600044,1.0,2.5879384082823287,9q8yy9mmpuz9,"37.7567739,-122.4021154"
-122.4017944,37.7547868,1188,Rhode Island Street,,,,,94107,,2025-06-29 00:09:18.930381,3.0,1.0624378667322143,9q8yy9j9x6qg,"37.7547868,-122.4017944"
-122.4017944,37.7547868,1192,Rhode Island Street,,,,,94107,,2025-06-29 00:09:19.260718,3.0,2.8434031161469355,9q8yy9j9x6qg,"37.7547868,-122.4017944"
-122.4017944,37.7547868,1190,Rhode Island Street,,,,,94107,,2025-06-29 00:09:19.591055,6.0,2.6791885149034043,9q8yy9j9x6qg,"37.7547868,-122.4017944"
-122.4017944,37.7547868,1186,Rhode Island Street,,,,,94107,,2025-06-29 00:09:19.921392,5.0,1.326589758144709,9q8yy9j9x6qg,"37.7547868,-122.4017944"
-122.4019402,37.7549501,1176,Rhode Island Street,,,,,94107,,2025-06-29 00:09:20.251729,2.0,1.6769967469986518,9q8yy9jds0f1,"37.7549501,-122.4019402"
-122.4013392,37.755193,1155,Rhode Island Street,,,,,94107,,2025-06-29 00:09:20.582066,5.0,1.9690431541576956,9q8yy9n5fn46,"37.755193,-122.4013392"
-122.4019599,37.7551555,1154,Rhode Island Street,,,,,94107,,2025-06-29 00:09:20.912403,3.0,2.9086532818376742,9q8yy9jeex5e,"37.7551555,-122.4019599"
-122.4019665,37.755224,1144,Rhode Island Street,,,,,94107,,2025-06-29 00:09:21.242740,6.0,2.444932254319129,9q8yy9js57ye,"37.755224,-122.4019665"
-122.4013852,37.7556722,1115,Rhode Island Street,,,,,94107,,2025-06-29 00:09:21.573078,3.0,2.5616005919729634,9q8yy9nn9p2j,"37.7556722,-122.4013852"
-122.4020059,37.7556347,1120,Rhode Island Street,,,,,94107,,2025-06-29 00:09:21.903415,6.0,2.014354120722259,9q8yy9jwd83m,"37.7556347,-122.4020059"
-122.4020125,37.7557032,1112,Rhode Island Street,,,,,94107,,2025-06-29 00:09:22.233752,6.0,2.742513593535355,9q8yy9jwfmhq,"37.7557032,-122.4020125"
-122.4019128,37.75579,1108,Rhode Island Street,,,,,94107,,2025-06-29 00:09:22.564089,6.0,1.2728211153484654,9q8yy9jxktqs,"37.75579,-122.4019128"
-122.4013917,37.7557407,1107,Rhode Island Street,,,,,94107,,2025-06-29 00:09:22.894426,6.0,1.9215052930485135,9q8yy9np0u5n,"37.7557407,-122.4013917"
-122.4020891,37.7565001,1046,Rhode Island Street,,,,,94107,,2025-06-29 00:09:23.224763,5.0,1.6205195378099462,9q8yy9me89g0,"37.7565001,-122.4020891"
